"","date","time","chamber","TA","Null","CO2L","DiffP","TS","Null.1","SoilM","CO2Flow","CO2CChamb","DPCChamb","LCO2slope","ValveTime","CondWater","TBox","doorcnt"
"24339","2014-02-13","07:20:08",3,22.9,1,416.1,81.5,1,1,-7.1,333.4,419.2,20.8,0.500713,19.52895,6.72,24.9,0
"24340","2014-02-13","07:20:08",4,27,1,425.5,72.2,1,1,-7.1,390.2,427.4,23.6,1.016038,24.38499,5.16,27.1,0
"24341","2014-02-13","07:20:08",5,149.5,1,423.4,71.8,1,1,-7.1,385.3,435.7,19.9,1.013023,39.21601,18.4,26.6,0
"24342","2014-02-13","07:20:08",6,26.5,1,420.2,76,1,1,-7.1,346,429.8,22.9,0.4780908,22.93397,4.06,27.4,0
"24343","2014-02-13","07:20:08",7,23.6,1,419.1,54.4,1,1,-7.1,374.6,435.7,20.2,0.4901787,42.94599,8.4,24.7,0
"24344","2014-02-13","07:20:08",8,-51.1,1,424.3,75.8,1,1,-7.1,412,434.5,20.5,0.4849357,28.93903,12.93,25.5,0
"24345","2014-02-13","07:20:08",9,-51.1,1,430.8,64.1,1,1,-7.1,394.2,436.8,20.4,0.9857681,11.16403,9.16,24.7,0
"24346","2014-02-13","07:20:08",10,26.8,1,424.4,80.6,1,1,-7.1,349,431,20.4,1.037694,15.50498,14.79,27.7,0
"24347","2014-02-13","07:20:08",11,23.1,1,425.2,59.2,1,1,-7.1,368.4,432.1,20.4,1.012359,33.36399,4.5,27.4,0
"24348","2014-02-13","07:20:08",12,66.2,1,421.7,79,1,1,-7.1,427.9,426.3,21.4,0.9922966,31.15896,6.4,27.4,0
"24349","2014-02-13","07:20:08",13,427.4,98.3,22.3,101.6,22.7,20.9,27.1,624,0,422.7,0,NA,NA,NA,NA
"24350","2014-02-13","07:21:09",1,-51.1,1,423.4,72.4,1,1,-7.1,336.8,427.4,21,0.9823257,27.38599,9.32,27.3,0
"24351","2014-02-13","07:21:09",2,-51.1,1,421.5,80.7,1,1,-7.1,498.7,423.9,24,0.9964921,22.63502,16.6,27.7,0
"24352","2014-02-13","07:21:09",3,23.1,1,418.1,81.5,1,1,-7.1,340.3,419.2,20.8,0.500713,26.37097,6.72,24.9,0
"24353","2014-02-13","07:21:09",4,27.5,1,424.7,72.2,1,1,-7.1,390.2,427.4,23.6,1.016038,25.13499,5.16,27.2,0
"24354","2014-02-13","07:21:09",5,149.5,1,422.4,71.6,1,1,-7.1,383.4,435.7,19.9,1.013023,39.21601,18.4,26.6,0
"24355","2014-02-13","07:21:09",6,26.7,1,420.7,75.8,1,1,-7.1,346,429.8,22.9,0.4780908,26.67397,0,27.6,0
"24356","2014-02-13","07:21:09",7,23.7,1,420.1,54.2,1,1,-7.1,374.6,435.7,20.2,0.4901787,48.28098,4.2,24.7,0
"24357","2014-02-13","07:21:09",8,-51.1,1,423.3,75.8,1,1,-7.1,410.2,434.5,20.5,0.4849357,29.80903,8.62,25.5,0
"24358","2014-02-13","07:21:09",9,-51.1,1,428.8,63.7,1,1,-7.1,396.2,436.8,20.4,0.9857681,11.72404,4.58,24.8,0
"24359","2014-02-13","07:21:09",10,27,1,424.4,80.5,1,1,-7.1,349,431,20.4,1.037694,18.13599,9.86,27.7,0
"24360","2014-02-13","07:21:09",11,23.2,1,425.2,59,1,1,-7.1,368.4,432.1,20.4,1.012359,36.08398,4.5,27.5,0
"24361","2014-02-13","07:21:09",12,66.3,1,420.7,78.8,1,1,-7.1,426.2,426.3,21.4,0.9922966,38.16895,12.8,27.5,0
"24362","2014-02-13","07:21:09",13,420.4,98.3,22.4,101.6,23.3,21,27.2,658,0,420.4,0,NA,NA,NA,NA
"24363","2014-02-13","07:22:09",1,-51.1,1,423.4,72.2,1,1,-7.1,335.1,427.4,21,0.9823257,24.70598,4.66,27.3,0
"24364","2014-02-13","07:22:09",2,-51.1,1,421.5,80.5,1,1,-7.1,498.7,423.9,24,0.9964921,19.38502,20.75,27.8,0
"24365","2014-02-13","07:22:09",3,23.4,1,418.6,81.4,1,1,-7.1,347.1,419.2,20.8,0.500713,15.74097,6.72,25,0
"24366","2014-02-13","07:22:09",4,27.8,1,424.7,72.2,1,1,-7.1,390.2,427.4,23.6,1.016038,24.10897,5.16,27.2,0
"24367","2014-02-13","07:22:09",5,149.5,1,422.4,71.6,1,1,-7.1,385.3,421.6,19.2,1.010666,37.39601,23,26.6,0
"24368","2014-02-13","07:22:09",6,26.9,1,420.2,75.8,1,1,-7.1,346,429.8,22.9,0.4780908,21.92897,4.06,27.9,0
"24369","2014-02-13","07:22:09",7,23.9,1,422,53.8,1,1,-7.1,373,435.7,20.2,0.4901787,41.88099,8.4,24.8,0
"24370","2014-02-13","07:22:09",8,-51.1,1,425.3,75.8,1,1,-7.1,412,434.5,20.5,0.4849357,28.93903,12.93,25.6,0
"24371","2014-02-13","07:22:09",9,-51.1,1,427.8,63.5,1,1,-7.1,396.2,436.8,20.4,0.9857681,11.94404,4.58,24.8,0
"24372","2014-02-13","07:22:09",10,27.2,1,424.4,80.5,1,1,-7.1,349,431,20.4,1.037694,15.75599,9.86,27.8,0
"24373","2014-02-13","07:22:09",11,23.2,1,424.2,58.9,1,1,-7.1,370.3,432.1,20.4,1.012359,33.36399,9,27.5,0
"24374","2014-02-13","07:22:09",12,66.5,1,420.7,78.8,1,1,-7.1,427.9,426.3,21.4,0.9922966,37.03895,6.4,27.5,0
"24375","2014-02-13","07:22:09",13,421.6,97.8,22.4,101.6,23.3,21,27.3,520,0,420.4,0,NA,NA,NA,NA
"24376","2014-02-13","07:23:09",1,-51.1,1,423.4,72,1,1,-7.1,335.1,427.4,21,0.9823257,25.46598,9.32,27.4,0
"24377","2014-02-13","07:23:09",2,-51.1,1,421.5,80.5,1,1,-7.1,500.5,423.9,24,0.9964921,20.33502,16.6,27.8,0
"24378","2014-02-13","07:23:09",3,23.5,1,418.6,81.4,1,1,-7.1,347.1,419.2,20.8,0.500713,15.71597,6.72,25.1,0
"24379","2014-02-13","07:23:09",4,28,1,424.7,72.2,1,1,-7.1,390.2,427.4,23.6,1.016038,24.73897,5.16,27.3,0
"24380","2014-02-13","07:23:09",5,149.5,1,419.4,71.6,1,1,-7.1,383.4,421.6,19.2,1.010666,37.39601,18.4,26.6,0
"24381","2014-02-13","07:23:09",6,26.9,1,421.2,76,1,1,-7.1,346,418,23.9,0.4763954,24.06397,4.06,28.2,0
"24382","2014-02-13","07:23:09",7,24.1,1,423.5,53.8,1,1,-7.1,373,435.7,20.2,0.4901787,38.1,8.4,24.8,0
"24383","2014-02-13","07:23:09",8,-51.1,1,422.4,76,1,1,-7.1,412,434.5,20.5,0.4849357,26.82902,8.62,25.6,0
"24384","2014-02-13","07:23:09",9,-51.1,1,426.8,63.7,1,1,-7.1,396.2,436.8,20.4,0.9857681,12.80404,4.58,24.9,0
"24385","2014-02-13","07:23:09",10,27.3,1,423.4,80.6,1,1,-7.1,349,431,20.4,1.037694,16.41599,4.93,27.8,0
"24386","2014-02-13","07:23:09",11,23.6,1,424.2,59,1,1,-7.1,368.4,432.1,20.4,1.012359,34.62399,4.5,27.5,0
"24387","2014-02-13","07:23:09",12,66.9,1,424.7,79,1,1,-7.1,427.9,426.3,21.4,0.9922966,38.06895,6.4,27.5,0
"24388","2014-02-13","07:23:09",13,418,97.3,22.4,101.6,23.3,21,27.3,690,0,420.4,0,NA,NA,NA,NA
"24389","2014-02-13","07:24:09",1,-51.1,1,424.4,72,1,1,-7.1,336.8,427.4,21,0.9823257,26.22598,9.32,27.4,0
"24390","2014-02-13","07:24:09",2,-51.1,1,421.5,80.5,1,1,-7.1,498.7,423.9,24,0.9964921,21.28502,16.6,27.9,0
"24391","2014-02-13","07:24:09",3,23.8,1,419.1,81.4,1,1,-7.1,336.8,419.2,20.8,0.500713,16.95597,6.72,25.1,0
"24392","2014-02-13","07:24:09",4,28.2,1,423.7,72.2,1,1,-7.1,388.3,427.4,23.6,1.016038,25.36897,5.16,27.3,0
"24393","2014-02-13","07:24:09",5,149.5,1,419.4,71.6,1,1,-7.1,383.4,421.6,19.2,1.010666,43.45602,18.4,26.7,0
"24394","2014-02-13","07:24:09",6,27.1,1,416.8,76.1,1,1,-7.1,346,418,23.9,0.4763954,22.98397,4.06,28.4,0
"24395","2014-02-13","07:24:09",7,24.2,1,425,54,1,1,-7.1,373,432.1,20.4,0.4959766,35.625,4.2,24.9,0
"24396","2014-02-13","07:24:09",8,-51.1,1,422.9,75.8,1,1,-7.1,413.7,434.5,20.5,0.4849357,31.83602,12.93,25.7,0
"24397","2014-02-13","07:24:09",9,-51.1,1,425.9,63.9,1,1,-7.1,396.2,436.8,20.4,0.9857681,13.96404,4.58,24.9,0
"24398","2014-02-13","07:24:09",10,27.5,1,423.4,80.6,1,1,-7.1,349,431,20.4,1.037694,18.59599,4.93,27.8,0
"24399","2014-02-13","07:24:09",11,23.9,1,423.2,59.2,1,1,-7.1,370.3,432.1,20.4,1.012359,34.62399,9,27.6,0
"24400","2014-02-13","07:24:09",12,66.9,1,423.7,79,1,1,-7.1,427.9,426.3,21.4,0.9922966,32.05896,6.4,27.6,0
"24401","2014-02-13","07:24:09",13,432.1,96.9,22.5,101.6,23.3,21,27.3,671,0,420.4,0,NA,NA,NA,NA
"24402","2014-02-13","07:25:09",1,-51.1,1,424.4,72.2,1,1,-7.1,335.1,427.4,21,0.9823257,25.46598,9.32,27.5,0
"24403","2014-02-13","07:25:09",2,-51.1,1,421.5,80.5,1,1,-7.1,498.7,423.9,24,0.9964921,22.23502,12.45,27.9,0
"24404","2014-02-13","07:25:09",3,23.8,1,419.1,81.4,1,1,-7.1,340.3,419.2,20.8,0.500713,16.93097,6.72,25.1,0
"24405","2014-02-13","07:25:09",4,28.2,1,423.7,72.2,1,1,-7.1,390.2,427.4,23.6,1.016038,27.45897,5.16,27.3,0
"24406","2014-02-13","07:25:09",5,149.5,1,419.4,71.6,1,1,-7.1,383.4,421.6,19.2,1.010666,43.45602,18.4,26.7,0
"24407","2014-02-13","07:25:09",6,27,1,417.8,76.3,1,1,-7.1,346,418,23.9,0.4763954,34.96403,4.06,28.5,0
"24408","2014-02-13","07:25:09",7,24.2,1,428.5,54,1,1,-7.1,374.6,432.1,20.4,0.4959766,33.6,8.4,24.9,0
"24409","2014-02-13","07:25:09",8,-51.1,1,422.4,75.8,1,1,-7.1,412,422.7,20.6,0.484445,31.81102,8.62,25.8,0
"24410","2014-02-13","07:25:09",9,-51.1,1,424.9,63.9,1,1,-7.1,394.2,436.8,20.4,0.9857681,15.31104,9.16,25,0
"24411","2014-02-13","07:25:09",10,27.6,1,423.4,80.8,1,1,-7.1,349,431,20.4,1.037694,19.356,9.86,27.9,0
"24412","2014-02-13","07:25:09",11,23.8,1,422.2,59.4,1,1,-7.1,368.4,432.1,20.4,1.012359,36.08398,9,27.6,0
"24413","2014-02-13","07:25:09",12,68,1,419.7,79.2,1,1,-7.1,427.9,426.3,21.4,0.9922966,34.14896,6.4,27.6,0
"24414","2014-02-13","07:25:09",13,422.7,96.4,22.5,101.6,23.3,21,27.3,432,0,420.4,0,NA,NA,NA,NA
"24415","2014-02-13","07:26:09",1,-51.1,1,423.4,72.4,1,1,-7.1,336.8,427.4,21,0.9823257,26.12599,4.66,27.5,0
"24416","2014-02-13","07:26:09",2,-51.1,1,422.5,81.1,1,1,-7.1,500.5,423.9,24,0.9964921,23.18502,12.45,27.9,0
"24417","2014-02-13","07:26:09",3,23.8,1,419.1,81.7,1,1,-7.1,335.1,419.2,20.8,0.500713,18.12097,6.72,25.2,0
"24418","2014-02-13","07:26:09",4,27.8,1,424.7,72.4,1,1,-7.1,390.2,427.4,23.6,1.016038,28.18896,5.16,27.4,0
"24419","2014-02-13","07:26:09",5,149.5,1,420.4,72,1,1,-7.1,383.4,421.6,19.2,1.010666,43.45602,13.8,26.8,0
"24420","2014-02-13","07:26:09",6,26.8,1,416.4,76.7,1,1,-7.1,344.3,418,23.9,0.4763954,33.54403,4.06,28.7,0
"24421","2014-02-13","07:26:09",7,24,1,427.5,54.4,1,1,-7.1,373,432.1,20.4,0.4959766,30.625,12.6,25,0
"24422","2014-02-13","07:26:09",8,-51.1,1,422.4,76.1,1,1,-7.1,410.2,422.7,20.6,0.484445,33.50602,8.62,25.9,0
"24423","2014-02-13","07:26:09",9,-51.1,1,424.9,64.3,1,1,-7.1,396.2,436.8,20.4,0.9857681,17.04104,4.58,25,0
"24424","2014-02-13","07:26:09",10,27.5,1,424.4,81,1,1,-7.1,350.7,431,20.4,1.037694,20.116,4.93,27.9,0
"24425","2014-02-13","07:26:09",11,23.3,1,423.2,59.8,1,1,-7.1,370.3,432.1,20.4,1.012359,37.74398,9,27.6,0
"24426","2014-02-13","07:26:09",12,68.4,1,420.7,79.9,1,1,-7.1,427.9,426.3,21.4,0.9922966,42.71894,6.4,27.7,0
"24427","2014-02-13","07:26:09",13,418,95.4,22.4,101.6,23.5,21.1,27.3,299,0,418,0,NA,NA,NA,NA
"24428","2014-02-13","07:27:09",1,-51.1,1,426.3,72.7,1,1,-7.1,335.1,427.4,21,0.9823257,25.46598,9.32,27.6,0
"24429","2014-02-13","07:27:09",2,-51.1,1,424.5,81.6,1,1,-7.1,496.9,423.9,24,0.9964921,19.03502,16.6,27.9,0
"24430","2014-02-13","07:27:09",3,23.6,1,420.1,81.9,1,1,-7.1,338.6,419.2,20.8,0.500713,14.75097,6.72,25.2,0
"24431","2014-02-13","07:27:09",4,27.5,1,425.7,72.4,1,1,-7.1,388.3,427.4,23.6,1.016038,25.13897,5.16,27.4,0
"24432","2014-02-13","07:27:09",5,149.5,1,423.5,72.2,1,1,-7.1,383.4,421.6,19.2,1.010666,37.39601,18.4,26.8,0
"24433","2014-02-13","07:27:09",6,26.3,1,417.8,76.9,1,1,-7.1,346,418,23.9,0.4763954,33.25602,4.06,28.9,0
"24434","2014-02-13","07:27:09",7,23.7,1,423.6,54.5,1,1,-7.1,373,432.1,20.4,0.4959766,30.225,8.4,25.1,0
"24435","2014-02-13","07:27:09",8,-51.1,1,423.9,76.5,1,1,-7.1,413.7,422.7,20.6,0.484445,31.12602,12.93,25.9,0
"24436","2014-02-13","07:27:09",9,-51.1,1,424.9,64.4,1,1,-7.1,396.2,426.3,20.5,0.9857846,15.41104,9.16,25.1,0
"24437","2014-02-13","07:27:09",10,27.2,1,425.5,81.2,1,1,-7.1,349,431,20.4,1.037694,16.91599,4.93,28,0
"24438","2014-02-13","07:27:09",11,22.8,1,425.2,59.9,1,1,-7.1,370.3,432.1,20.4,1.012359,33.36399,9,27.7,0
"24439","2014-02-13","07:27:09",12,70.1,1,423.7,80.5,1,1,-7.1,427.9,426.3,21.4,0.9922966,36.88898,6.4,27.7,0
"24440","2014-02-13","07:27:09",13,426.3,95.4,22.5,101.6,23.5,21.1,27.1,292,0,418,0,NA,NA,NA,NA
"24441","2014-02-13","07:28:09",1,-51.1,1,426.3,72.9,1,1,-7.1,336.8,427.4,21,0.9823257,23.32899,9.32,27.6,0
"24442","2014-02-13","07:28:09",2,-51.1,1,424.5,82,1,1,-7.1,496.9,423.9,24,0.9964921,17.28502,16.6,28,0
"24443","2014-02-13","07:28:09",3,23.4,1,419.6,82.1,1,1,-7.1,333.4,419.2,20.8,0.500713,13.76097,10.08,25.3,0
"24444","2014-02-13","07:28:09",4,27.2,1,426.7,72.4,1,1,-7.1,390.2,427.4,23.6,1.016038,24.70897,5.16,27.4,0
"24445","2014-02-13","07:28:09",5,149.4,1,425.5,72.4,1,1,-7.1,383.4,421.6,19.2,1.010666,33.025,13.8,26.8,0
"24446","2014-02-13","07:28:09",6,25.9,1,418.3,76.7,1,1,-7.1,344.3,418,23.9,0.4763954,31.04403,4.06,29,0
"24447","2014-02-13","07:28:09",7,23.4,1,423.6,54.5,1,1,-7.1,374.6,432.1,20.4,0.4959766,32.91599,8.4,25.1,0
"24448","2014-02-13","07:28:09",8,-51.1,1,426.8,76.7,1,1,-7.1,412,422.7,20.6,0.484445,29.88102,12.93,26,0
"24449","2014-02-13","07:28:09",9,-51.1,1,425.9,64.4,1,1,-7.1,394.2,426.3,20.5,0.9857846,15.82104,9.16,25.1,0
"24450","2014-02-13","07:28:09",10,27,1,425.5,81.4,1,1,-7.1,349,428.6,20.5,1.04297,16.37499,4.93,28,0
"24451","2014-02-13","07:28:09",11,22.5,1,426.2,59.9,1,1,-7.1,370.3,432.1,20.4,1.012359,31.44399,9,27.7,0
"24452","2014-02-13","07:28:09",12,70.2,1,426.7,80.5,1,1,-7.1,427.9,426.3,21.4,0.9922966,32.80899,12.8,27.8,0
"24453","2014-02-13","07:28:09",13,428.6,95,22.5,101.6,23.5,21.2,27,312,0,418,0,NA,NA,NA,NA
"24454","2014-02-13","07:29:09",1,-51.1,1,427.3,72.9,1,1,-7.1,335.1,427.4,21,0.9823257,23.59899,9.32,27.6,0
"24455","2014-02-13","07:29:09",2,-51.1,1,425.5,81.6,1,1,-7.1,495.2,423.9,24,0.9964921,17.73502,16.6,28,0
"24456","2014-02-13","07:29:09",3,23.3,1,420.1,82.1,1,1,-7.1,328.3,419.2,20.8,0.500713,15.61597,6.72,25.3,0
"24457","2014-02-13","07:29:09",4,26.9,1,427.8,72.4,1,1,-7.1,388.3,427.4,23.6,1.016038,24.37897,5.16,27.5,0
"24458","2014-02-13","07:29:09",5,149.4,1,425.5,72,1,1,-7.1,383.4,421.6,19.2,1.010666,31.225,13.8,26.9,0
"24459","2014-02-13","07:29:09",6,25.7,1,420.7,76.5,1,1,-7.1,346,418,23.9,0.4763954,31.01903,4.06,29.2,0
"24460","2014-02-13","07:29:09",7,23.3,1,426.5,54.5,1,1,-7.1,371.3,432.1,20.4,0.4959766,32.91599,8.4,25.2,0
"24461","2014-02-13","07:29:09",8,-51.1,1,428.7,76.5,1,1,-7.1,412,422.7,20.6,0.484445,27.98402,12.93,26,0
"24462","2014-02-13","07:29:09",9,-51.1,1,425.9,64.3,1,1,-7.1,394.2,426.3,20.5,0.9857846,15.41104,4.58,25.2,0
"24463","2014-02-13","07:29:09",10,26.7,1,428.7,81.4,1,1,-7.1,349,428.6,20.5,1.04297,16.72499,9.86,28,0
"24464","2014-02-13","07:29:09",11,22.5,1,426.2,59.8,1,1,-7.1,370.3,428.6,20.5,1.017438,30.78399,9,27.8,0
"24465","2014-02-13","07:29:09",12,70,1,430.7,80.1,1,1,-7.1,427.9,426.3,21.4,0.9922966,30.529,6.4,27.8,0
"24466","2014-02-13","07:29:09",13,428.6,94.3,22.5,101.6,23.5,21.1,26.8,361,0.3,418,0,NA,NA,NA,NA
"24467","2014-02-13","07:30:09",1,-51.1,1,428.3,72.9,1,1,-7.1,336.8,427.4,21,0.9823257,23.32899,4.66,27.7,0
"24468","2014-02-13","07:30:09",2,-51.1,1,426.5,81.3,1,1,-7.1,496.9,423.9,24,0.9964921,17.28502,16.6,28,0
"24469","2014-02-13","07:30:09",3,23.2,1,420.1,82.3,1,1,-7.1,326.6,419.2,20.8,0.500713,15.59097,10.08,25.4,0
"24470","2014-02-13","07:30:09",4,26.8,1,427.8,72.4,1,1,-7.1,390.2,427.4,23.6,1.016038,24.11398,5.16,27.5,0
"24471","2014-02-13","07:30:09",5,149.3,1,426.5,71.6,1,1,-7.1,383.4,421.6,19.2,1.010666,31.225,13.8,26.9,0
"24472","2014-02-13","07:30:09",6,25.6,1,423.5,76.3,1,1,-7.1,344.3,418,23.9,0.4763954,27.28898,4.06,29.3,0
"24473","2014-02-13","07:30:09",7,23.2,1,430.5,54.4,1,1,-7.1,373,432.1,20.4,0.4959766,30.625,4.2,25.2,0
"24474","2014-02-13","07:30:09",8,-51.1,1,430.7,76.3,1,1,-7.1,413.7,422.7,20.6,0.484445,27.53901,8.62,26.1,0
"24475","2014-02-13","07:30:09",9,-51.1,1,426.8,64.1,1,1,-7.1,394.2,426.3,20.5,0.9857846,15.72104,4.58,25.2,0
"24476","2014-02-13","07:30:09",10,26.6,1,429.7,81.2,1,1,-7.1,347.4,428.6,20.5,1.04297,15.53899,9.86,28.1,0
"24477","2014-02-13","07:30:09",11,22.6,1,428.3,59.4,1,1,-7.1,370.3,428.6,20.5,1.017438,30.78399,4.5,27.8,0
"24478","2014-02-13","07:30:09",12,69.2,1,428.7,79.7,1,1,-7.1,427.9,428.6,21.1,0.9966844,29.54099,6.4,27.8,0
"24479","2014-02-13","07:30:09",13,428.6,93.9,22.4,101.6,23.5,21.2,26.8,393,0,418,0,NA,NA,NA,NA
"24480","2014-02-13","07:31:09",1,-51.1,1,428.3,72.7,1,1,-7.1,335.1,427.4,21,0.9823257,23.15899,9.32,27.7,0
"24481","2014-02-13","07:31:09",2,-51.1,1,427.5,80.9,1,1,-7.1,496.9,423.9,24,0.9964921,16.93502,20.75,28.1,0
"24482","2014-02-13","07:31:09",3,23.2,1,421.6,82.3,1,1,-7.1,330,419.2,20.8,0.500713,16.48097,6.72,25.4,0
"24483","2014-02-13","07:31:09",4,26.9,1,428.8,72.4,1,1,-7.1,386.4,427.4,23.6,1.016038,24.23398,5.16,27.5,0
"24484","2014-02-13","07:31:09",5,149.4,1,426.5,71.5,1,1,-7.1,381.6,421.6,19.2,1.010666,30.625,9.2,26.9,0
"24485","2014-02-13","07:31:09",6,25.7,1,425.4,76.3,1,1,-7.1,346,418,23.9,0.4763954,23.975,4.06,29.4,0
"24486","2014-02-13","07:31:09",7,23.2,1,426.5,54.4,1,1,-7.1,373,432.1,20.4,0.4959766,29.625,8.4,25.3,0
"24487","2014-02-13","07:31:09",8,-51.1,1,431.2,76.1,1,1,-7.1,410.2,422.7,20.6,0.484445,27.07101,4.31,26.1,0
"24488","2014-02-13","07:31:09",9,-51.1,1,426.8,63.9,1,1,-7.1,394.2,426.3,20.5,0.9857846,15.46404,4.58,25.3,0
"24489","2014-02-13","07:31:09",10,26.5,1,429.7,80.8,1,1,-7.1,349,428.6,20.5,1.04297,15.41098,4.93,28.1,0
"24490","2014-02-13","07:31:09",11,22.8,1,429.4,59.4,1,1,-7.1,370.3,428.6,20.5,1.017438,30.049,9,27.8,0
"24491","2014-02-13","07:31:09",12,68.4,1,430.6,79.7,1,1,-7.1,427.9,428.6,21.1,0.9966844,29.869,6.4,27.9,0
"24492","2014-02-13","07:31:09",13,418,93.8,22.4,101.6,23.6,21.2,26.8,400,0,418,0,NA,NA,NA,NA
"24493","2014-02-13","07:32:09",1,-51.1,1,429.3,72.7,1,1,-7.1,335.1,432.1,21.1,0.9881588,23.07098,4.66,27.8,0
"24494","2014-02-13","07:32:09",2,-51.1,1,426.5,81.1,1,1,-7.1,495.2,423.9,24,0.9964921,16.38502,12.45,28.1,0
"24495","2014-02-13","07:32:09",3,23.1,1,421.1,82.3,1,1,-7.1,326.6,419.2,20.8,0.500713,13.29597,10.08,25.4,0
"24496","2014-02-13","07:32:09",4,26.9,1,429.8,72.2,1,1,-7.1,388.3,427.4,23.6,1.016038,23.94598,5.16,27.6,0
"24497","2014-02-13","07:32:09",5,149.3,1,427.5,71.5,1,1,-7.1,381.6,421.6,19.2,1.010666,30.225,13.8,27,0
"24498","2014-02-13","07:32:09",6,25.8,1,424.9,76.3,1,1,-7.1,344.3,418,23.9,0.4763954,21.886,4.06,29.5,0
"24499","2014-02-13","07:32:09",7,23.3,1,427.5,54.4,1,1,-7.1,373,432.1,20.4,0.4959766,30.225,8.4,25.3,0
"24500","2014-02-13","07:32:09",8,-51.1,1,431.6,76.5,1,1,-7.1,412,422.7,20.6,0.484445,26.016,8.62,26.2,0
"24501","2014-02-13","07:32:09",9,-51.1,1,425.9,63.7,1,1,-7.1,394.2,426.3,20.5,0.9857846,15.24404,4.58,25.3,0
"24502","2014-02-13","07:32:09",10,26.5,1,429.7,80.8,1,1,-7.1,347.4,428.6,20.5,1.04297,15.00098,9.86,28.1,0
"24503","2014-02-13","07:32:09",11,23,1,429.4,59.4,1,1,-7.1,370.3,428.6,20.5,1.017438,29.664,4.5,27.8,0
"24504","2014-02-13","07:32:09",12,67.6,1,430.6,79.6,1,1,-7.1,427.9,428.6,21.1,0.9966844,28.92399,12.8,27.9,0
"24505","2014-02-13","07:32:09",13,432.1,93.7,22.4,101.6,23.6,21.2,26.8,327,0,418,0,NA,NA,NA,NA
"24506","2014-02-13","07:33:08",1,-51.1,1,432.8,72.7,1,1,-7.1,335.1,432.1,21.1,0.9881588,22.78099,9.32,27.8,0
"24507","2014-02-13","07:33:08",2,-51.1,1,427.5,81.3,1,1,-7.1,495.2,429.8,24.5,1.000852,16.73502,16.6,28.1,0
"24508","2014-02-13","07:33:08",3,23,1,421.6,82.3,1,1,-7.1,326.6,419.2,20.8,0.500713,14.65097,6.72,25.5,0
"24509","2014-02-13","07:33:08",4,26.9,1,430.8,72.4,1,1,-7.1,388.3,427.4,23.6,1.016038,23.50599,5.16,27.6,0
"24510","2014-02-13","07:33:08",5,149.4,1,428.5,71.5,1,1,-7.1,381.6,421.6,19.2,1.010666,30.025,9.2,27,0
"24511","2014-02-13","07:33:08",6,25.8,1,426.4,76.5,1,1,-7.1,342.6,418,23.9,0.4763954,22.481,0,29.5,0
"24512","2014-02-13","07:33:08",7,23.4,1,429,54.4,1,1,-7.1,373,432.1,20.4,0.4959766,30.025,4.2,25.3,0
"24513","2014-02-13","07:33:08",8,-51.1,1,432.1,76.5,1,1,-7.1,413.7,422.7,20.6,0.484445,25.384,4.31,26.2,0
"24514","2014-02-13","07:33:08",9,-51.1,1,424.9,63.7,1,1,-7.1,394.2,426.3,20.5,0.9857846,15.75104,4.58,25.3,0
"24515","2014-02-13","07:33:08",10,26.5,1,430.7,80.6,1,1,-7.1,349,428.6,20.5,1.04297,14.83098,4.93,28.1,0
"24516","2014-02-13","07:33:08",11,23.2,1,430.4,59.4,1,1,-7.1,370.3,428.6,20.5,1.017438,29.524,4.5,27.9,0
"24517","2014-02-13","07:33:08",12,67.1,1,433.6,79.6,1,1,-7.1,427.9,428.6,21.1,0.9966844,28.66399,6.4,28,0
"24518","2014-02-13","07:33:08",13,429.8,93.1,22.4,101.6,23.6,21.2,26.8,292,0,418,0,NA,NA,NA,NA
"24519","2014-02-13","07:34:08",1,-51.1,1,433.8,72.7,1,1,-7.1,335.1,432.1,21.1,0.9881588,20.166,4.66,27.9,0
"24520","2014-02-13","07:34:08",2,-51.1,1,430.4,81.3,1,1,-7.1,493.4,429.8,24.5,1.000852,16.58502,12.45,28.1,0
"24521","2014-02-13","07:34:08",3,23,1,421.6,82.3,1,1,-7.1,324.9,425.1,21.2,0.5032627,14.62597,10.08,25.5,0
"24522","2014-02-13","07:34:08",4,26.9,1,431.8,72.4,1,1,-7.1,388.3,427.4,23.6,1.016038,22.76599,5.16,27.6,0
"24523","2014-02-13","07:34:08",5,149.4,1,430.5,71.5,1,1,-7.1,381.6,421.6,19.2,1.010666,29.925,13.8,27.1,0
"24524","2014-02-13","07:34:08",6,25.9,1,426.9,76.5,1,1,-7.1,344.3,418,23.9,0.4763954,21.936,4.06,29.6,0
"24525","2014-02-13","07:34:08",7,23.4,1,432,54.2,1,1,-7.1,373,432.1,20.4,0.4959766,29.8,4.2,25.4,0
"24526","2014-02-13","07:34:08",8,-51.1,1,434.1,76.5,1,1,-7.1,413.7,422.7,20.6,0.484445,24.589,4.31,26.2,0
"24527","2014-02-13","07:34:08",9,-51.1,1,425.9,63.9,1,1,-7.1,394.2,426.3,20.5,0.9857846,16.58105,4.58,25.4,0
"24528","2014-02-13","07:34:08",10,26.4,1,430.7,80.8,1,1,-7.1,347.4,428.6,20.5,1.04297,14.12098,9.86,28.1,0
"24529","2014-02-13","07:34:08",11,23.3,1,431.4,59.4,1,1,-7.1,372.1,428.6,20.5,1.017438,28.90401,4.5,27.9,0
