id,date,machine,user,Obs,HHMMSS,FTime,EBal?,chamber,leaf,T_treatment,Water_treatment,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs,leaf mass ,LA,lma,Amass
1054,2013-10-15,hie2,mike,7,09:31:51,1685.5,0,C09,2,ambient,control,8.346482653,0.058318469,164.2055502,0.836909013,1.46800593,20.01318741,6,1.420000017,1,2.840000033,17.09031677,20.01318741,16.07276917,414.2779846,403.8586426,7.649762154,8.645176888,39.83904266,45.02304077,500.0973511,1799.744751,265.32547,101.8514938,-0.603754818,0.092412189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833495585,0.000836909,293.1631874,290.2403168,287.9591537,2.621351464,2.348530111,23.05837669,14.4131998,18.55175209,2.144248432,0.057145015,0.88052418,1.263724252,0.03581924,16.72458058,0.406591646,37.76375233,399.8911245,0.007882008,0.5425,53.46,101.4777404,82.24939404
1055,2013-10-15,hie2,mike,8,09:32:05,1699.5,0,C09,2,ambient,control,8.428569914,0.056769332,155.5286027,0.83375058,1.501338261,20.23639488,6,1.420000017,1,2.840000033,17.08785248,20.23639488,16.06938171,414.3490601,403.8318481,7.646742821,8.638496399,39.82971573,44.99547958,500.0525818,1799.303589,264.8384705,101.8519516,-0.603754818,0.092412189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83342097,0.000833751,293.3863949,290.2378525,287.8885678,2.592157097,2.381185979,23.37889398,14.74039759,18.66212368,2.159112985,0.055656797,0.879847717,1.279265268,0.034883771,15.84089172,0.385132088,37.17993209,399.8253097,0.007837764,0.5425,53.46,101.4777404,83.05831292
1056,2013-10-15,hie2,mike,9,09:32:20,1714.5,0,C09,2,ambient,control,8.395461323,0.056665078,156.0637219,0.833231432,1.503088209,20.2473526,6,1.420000017,1,2.840000033,17.09044838,20.2473526,16.07102203,414.34552,403.8679504,7.646049023,8.637214661,39.81927872,44.98109436,500.0382996,1799.016968,257.7578735,101.8512497,-0.603754818,0.092412189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833397166,0.000833231,293.3973526,290.2404484,287.8427084,2.590749863,2.382799317,23.39489524,14.75768058,18.66890049,2.160028605,0.055556586,0.879711107,1.280317498,0.034820785,15.89528511,0.386422646,37.14656093,399.8771502,0.007798958,0.5425,53.46,101.4777404,82.73204836
1057,2013-10-15,hie2,mike,10,09:32:34,1728.5,0,C09,2,ambient,control,8.410532992,0.056582327,155.2433864,0.833498924,1.50570019,20.25902176,6,1.420000017,1,2.840000033,17.09360313,20.25902176,16.06958771,414.3243408,403.8292542,7.637132645,8.628562927,39.76437378,44.9264679,500.0696716,1798.71167,254.9479218,101.8498993,-0.603754818,0.092412189,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833449453,0.000833499,293.4090218,290.2436031,287.7938608,2.588868706,2.384518455,23.41208456,14.78352164,18.67631245,2.16103043,0.055477039,0.878818265,1.282212165,0.034770787,15.81152327,0.384428282,37.08066088,399.8312896,0.007799993,0.5425,53.46,101.4777404,82.88057028
1058,2013-10-15,hie2,mike,11,09:38:39,2094,0,C09,3,ambient,control,6.614382104,0.053778912,195.640945,0.84357707,1.60143307,20.77523994,6,1.420000017,1,2.840000033,17.30335236,20.77523994,16.07178497,411.6004944,403.2563782,7.441937447,8.44551754,38.2396965,43.39649963,500.0812378,1800.237793,1705.010254,101.856636,-0.488154233,0.111314967,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83346873,0.000843577,293.9252399,290.4533524,288.0380404,2.543942891,2.461665077,24.16794008,15.72242254,19.03929615,2.210593816,0.052779467,0.860232006,1.35036181,0.033075528,19.92732853,0.48515276,35.09575232,400.1122177,0.00580179,0.4666,40.6,114.9261084,57.55334621
1059,2013-10-15,hie2,mike,12,09:38:54,2108.5,0,C09,3,ambient,control,6.633775999,0.054252054,196.7214824,0.853037185,1.60551462,20.80311775,6,1.420000017,1,2.840000033,17.31375694,20.80311775,16.07526779,411.6071777,403.2349243,7.431987286,8.446858406,38.16388321,43.37533188,500.0625305,1799.500488,1700.874878,101.8577728,-0.488154233,0.111314967,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833437551,0.000853037,293.9531178,290.4637569,287.9200717,2.535146602,2.465892805,24.20917655,15.76231814,19.05843735,2.213234877,0.053235112,0.860378185,1.352856692,0.033361841,20.03761207,0.487858245,35.05110607,400.0815449,0.005811845,0.4666,40.6,114.9261084,57.72209721
1060,2013-10-15,hie2,mike,13,09:39:07,2121.5,0,C09,3,ambient,control,6.669093773,0.054696715,197.1663967,0.861226489,1.608002114,20.82138443,6,1.420000017,1,2.840000033,17.32331467,20.82138443,16.07470703,411.5747986,403.1558838,7.424855709,8.449516296,38.10491562,43.36355209,500.0384827,1799.204712,1703.717529,101.8595963,-0.488154233,0.111314967,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833397471,0.000861226,293.9713844,290.4733147,287.8727475,2.529038768,2.468666433,24.23597308,15.78645678,19.07234955,2.215156187,0.053663193,0.860664318,1.354491868,0.033630845,20.08328956,0.48905747,35.03257168,399.985716,0.005841096,0.4666,40.6,114.9261084,58.02940574
1061,2013-10-15,hie2,mike,14,09:39:20,2134.5,0,C09,3,ambient,control,6.719389678,0.055065858,196.9527599,0.867684314,1.60938365,20.83193398,6,1.420000017,1,2.840000033,17.33309174,20.83193398,16.07335663,411.6054077,403.1235352,7.419440269,8.451723099,38.05345154,43.34791183,500.0669556,1798.729004,1707.458496,101.8592148,-0.488154233,0.111314967,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833444926,0.000867684,293.981934,290.4830917,287.7966342,2.524557799,2.470269529,24.2518022,15.8000791,19.08251286,2.21656069,0.054018473,0.860885878,1.355674811,0.03385411,20.06145347,0.488566761,35.02664121,399.9294591,0.005884979,0.4666,40.6,114.9261084,58.46704264
1062,2013-10-15,hie2,mike,15,09:39:33,2148,0,C09,3,ambient,control,6.789178676,0.055256275,195.7082315,0.872163984,1.612143736,20.85099792,6,1.420000017,1,2.840000033,17.34342003,20.85099792,16.0741272,411.8285828,403.2599487,7.415679455,8.45337677,38.00804901,43.32662582,500.0251465,1799.967163,1718.982666,101.855751,-0.488154233,0.111314967,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833375244,0.000872164,294.0009979,290.49342,287.9947397,2.523313166,2.473168776,24.28109116,15.82771439,19.09720898,2.218592978,0.054201703,0.86102504,1.357567938,0.033969258,19.93400891,0.485315321,34.99476288,400.0326983,0.005939157,0.4666,40.6,114.9261084,59.07429366
1063,2013-10-15,hie2,mike,71,11:07:18,7412.5,0,C10,1,elevated,control,14.59312109,0.188632598,262.3919357,2.750288694,1.550230528,23.11053276,6,1.420000017,1,2.840000033,21.75316429,23.11053276,20.54887962,420.2321472,401.3946533,9.401769638,12.66050625,36.60467911,49.29218292,499.9732666,1798.52002,1491.838867,101.7661285,-0.766902924,0.0654089,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833288778,0.002750289,296.2605328,294.9031643,287.7631967,1.797891213,2.838641234,27.89377247,15.23326622,22.43184853,2.724203596,0.176883977,1.288410706,1.43579289,0.111551225,26.70261145,0.653700625,47.7297853,394.4577825,0.017657822,0.3961,35.08,112.9133409,129.2417793
1064,2013-10-15,hie2,mike,72,11:07:29,7423.5,0,C10,1,elevated,control,14.62965069,0.193983219,265.9421798,2.725988708,1.497163776,22.78840256,6,1.420000017,1,2.840000033,21.76386452,22.78840256,20.54642868,420.4830933,401.6104431,9.413211823,12.64360809,36.62401962,49.1925354,499.9118652,1800.074585,1486.944946,101.7626495,-0.766902924,0.0654089,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833186442,0.002725989,295.9384026,294.9138645,288.0119272,1.858586406,2.783810835,27.35591936,14.71231127,22.27613354,2.698524199,0.18158055,1.286647059,1.41187714,0.114540577,27.06298084,0.662189404,48.63011714,394.6562078,0.01802687,0.3961,35.08,112.9133409,129.5652983
1065,2013-10-15,hie2,mike,73,11:07:42,7437.5,0,C10,1,elevated,control,14.43336906,0.184925015,261.5875026,2.714835658,1.55893642,23.15367889,6,1.420000017,1,2.840000033,21.77759933,23.15367889,20.54434967,420.2848206,401.6536255,9.431023598,12.64807796,36.66305923,49.16934586,499.9290466,1799.490601,1292.682983,101.7640839,-0.766902924,0.0654089,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833215078,0.002714836,296.3036789,294.9275993,287.9184897,1.815664662,2.846056487,27.96720001,15.31912204,22.46563911,2.729804249,0.173619855,1.287120067,1.442684182,0.109474469,26.62021255,0.651276339,47.50730225,394.7926931,0.017368367,0.3961,35.08,112.9133409,127.8269595
1066,2013-10-15,hie2,mike,74,11:07:56,7450.5,0,C10,1,elevated,control,14.52042314,0.184470082,260.3274365,2.715485639,1.562847742,23.18615913,6,1.420000017,1,2.840000033,21.78982353,23.18615913,20.54436684,420.2372742,401.5022278,9.447034836,12.66472816,36.69753647,49.19684601,499.9410095,1798.908813,1588.006348,101.7631073,-0.766902924,0.0654089,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833235016,0.002715486,296.3361591,294.9398235,287.8254037,1.811419293,2.851649834,28.02243278,15.35770461,22.48799133,2.733514573,0.173218785,1.288802091,1.444712482,0.109219341,26.49172886,0.648383542,47.46899217,394.599914,0.017467562,0.3961,35.08,112.9133409,128.5979409
1067,2013-10-15,hie2,mike,75,11:08:08,7463,0,C10,1,elevated,control,14.50270457,0.191116169,265.1856122,2.702455946,1.50502154,22.84891701,6,1.420000017,1,2.840000033,21.8051815,22.84891701,20.54269791,420.2818604,401.5736084,9.464283943,12.66662025,36.73074722,49.15896606,499.9271851,1800.215332,1387.161621,101.7649765,-0.766902924,0.0654089,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833211975,0.002702456,295.998917,294.9551815,288.0344467,1.868427734,2.794039852,27.45580993,14.78918967,22.32704926,2.706897444,0.179066024,1.289018313,1.417879131,0.112939912,26.98660759,0.660366136,48.49766358,394.6797172,0.01782071,0.3961,35.08,112.9133409,128.4410191
1068,2013-10-15,hie2,mike,81,11:28:00,8655,0,C10,2,elevated,control,17.9538645,0.167219201,207.7083621,2.813865247,1.772301635,24.79415512,6,1.420000017,1,2.840000033,20.14429092,24.79415512,18.19374847,419.5899658,396.7035522,10.12261105,13.45414734,43.4891777,57.80226135,499.9508057,1798.426392,1211.719604,101.7205048,-0.257015228,0.070062831,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833251343,0.002813865,297.9441551,293.2942909,287.7482162,1.325926838,3.140864294,30.87739587,17.42324853,22.46922302,2.730398858,0.157920823,1.368562658,1.361836199,0.09949582,21.12819944,0.523585839,45.50251192,388.1691449,0.021046133,0.443,39.96,110.8608609,161.9495317
1069,2013-10-15,hie2,mike,82,11:28:11,8665.5,0,C10,2,elevated,control,17.96732665,0.169204424,209.5852467,2.826137372,1.760388162,24.73932457,6,1.420000017,1,2.840000033,20.13984489,24.73932457,18.18772507,419.5766296,396.6659241,10.12392426,13.47028923,43.50687408,57.88764954,499.8979797,1799.732056,1218.610107,101.720726,-0.257015228,0.070062831,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8331633,0.002826137,297.8893246,293.2898449,287.9571225,1.328918791,3.130595762,30.77638044,17.30609121,22.43958473,2.725484952,0.159690236,1.3702076,1.355277352,0.100619698,21.31916346,0.528367157,45.72947631,388.1251175,0.02116937,0.443,39.96,110.8608609,162.0709646
1070,2013-10-15,hie2,mike,83,11:28:19,8674,0,C10,2,elevated,control,18.03848001,0.169826085,209.5135557,2.834367044,1.759383832,24.74116325,6,1.420000017,1,2.840000033,20.13281441,24.74116325,18.18261909,419.6711731,396.6711121,10.12759781,13.48366451,43.54120255,57.9698143,499.897583,1799.725586,1219.937866,101.7198105,-0.257015228,0.070062831,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833162638,0.002834367,297.8911633,293.2828144,287.9560873,1.323448041,3.130939631,30.78003798,17.29637347,22.43698883,2.725054932,0.160243837,1.371555799,1.353499133,0.10097137,21.31167918,0.528179515,45.777125,388.0964826,0.021276919,0.443,39.96,110.8608609,162.7127903
1071,2013-10-15,hie2,mike,84,11:28:25,8680,0,C10,2,elevated,control,18.06429113,0.170372134,209.6536914,2.84263292,1.759140059,24.74437904,6,1.420000017,1,2.840000033,20.12984085,24.74437904,18.17891693,419.5555725,396.52005,10.12618637,13.49216652,43.54251862,58.01620483,499.8745422,1799.566772,1223.724731,101.7183609,-0.257015228,0.070062831,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833124237,0.002842633,297.894379,293.2798409,287.9306772,1.318003833,3.131541123,30.78638994,17.29422342,22.43710995,2.725074994,0.160729916,1.372401063,1.35267393,0.101280166,21.32562984,0.528734149,45.8044719,387.9331512,0.02132907,0.443,39.96,110.8608609,162.9456148
1072,2013-10-15,hie2,mike,85,11:28:28,8682.5,0,C10,2,elevated,control,18.1247832,0.17080627,209.4649023,2.845735284,1.756842364,24.73479271,6,1.420000017,1,2.840000033,20.13093185,24.73479271,18.17785454,419.5889282,396.4814148,10.12782669,13.49717712,43.5464859,58.033638,499.9169922,1799.522217,1223.642212,101.7180099,-0.257015228,0.070062831,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833194987,0.002845735,297.8847927,293.2809319,287.9235483,1.317749788,3.129748361,30.76887134,17.27169421,22.43286228,2.724371475,0.161116247,1.372905997,1.351465478,0.101525605,21.30635302,0.528309511,45.85241101,387.8657609,0.021426614,0.443,39.96,110.8608609,163.4912724
1073,2013-10-15,hie2,mike,61,10:55:39,6713.5,0,C10,3,elevated,control,19.17170563,0.191942607,218.8740618,2.938509591,1.630619052,23.02798462,6,1.420000017,1,2.840000033,18.83939362,23.02798462,17.03434372,420.3050232,395.8995056,8.244935036,11.73027515,38.43719864,54.68556213,499.9294128,1798.630615,927.512146,101.7778549,-0.481319427,0.081611827,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833215688,0.00293851,296.1779846,291.9893936,287.780892,1.333789316,2.824501295,27.75162924,16.02135409,20.93368912,2.485778989,0.179791333,1.193882243,1.291896746,0.113401578,22.2765325,0.552852577,44.83454064,386.7861949,0.022222991,0.3879,36.27,106.9478908,179.2621199
1074,2013-10-15,hie2,mike,62,10:55:51,6726,0,C10,3,elevated,control,19.20610685,0.189853364,216.6513196,2.934039058,1.644721757,23.12923241,6,1.420000017,1,2.840000033,18.84799767,23.12923241,17.03683281,420.2261963,395.7819519,8.282481194,11.76240253,38.59080887,54.80490875,499.9298706,1800.095093,1058.787842,101.7760773,-0.481319427,0.081611827,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833216451,0.002934039,296.2792324,291.9979977,288.0152084,1.326358025,2.841852946,27.92260247,16.16019993,20.98861504,2.494186154,0.17795698,1.197131189,1.297054965,0.112234062,22.04992145,0.547400705,44.65330405,386.6522885,0.022180552,0.3879,36.27,106.9478908,179.5837833
1075,2013-10-15,hie2,mike,63,10:56:02,6737,0,C10,3,elevated,control,19.31497445,0.189014707,214.845431,2.926096951,1.647023137,23.1585865,6,1.420000017,1,2.840000033,18.85767746,23.1585865,17.03423309,420.2250977,395.6548462,8.319072723,11.78941822,38.73777771,54.89744568,499.9386902,1799.925049,1190.626465,101.7758331,-0.481319427,0.081611827,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83323115,0.002926097,296.3085865,292.0076775,287.9880014,1.327467864,2.846900999,27.97226916,16.18285094,21.00813198,2.497179481,0.177219928,1.199877862,1.29730162,0.111765009,21.86607273,0.543012257,44.65665353,386.4734324,0.022318277,0.3879,36.27,106.9478908,180.6017333
1076,2013-10-15,hie2,mike,64,10:56:16,6751,0,C10,3,elevated,control,19.265145,0.188457442,214.8266745,2.916878681,1.64631558,23.17531586,6,1.420000017,1,2.840000033,18.8631134,23.17531586,17.03215599,420.1750183,395.6695251,8.365594864,11.82479477,38.94077682,55.04291153,499.9515381,1799.919678,1293.384399,101.7747803,-0.481319427,0.081611827,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833252563,0.002916879,296.3253159,292.0131134,287.987142,1.330720931,2.84978147,28.00086094,16.17606617,21.01921463,2.498880634,0.176729951,1.203465889,1.295414745,0.111453213,21.86393759,0.542944707,44.72437135,386.5117979,0.022292243,0.3879,36.27,106.9478908,180.1358105
1077,2013-10-15,hie2,mike,65,10:56:34,6768.5,0,C10,3,elevated,control,19.18281,0.187616818,214.8228895,2.897755488,1.642390263,23.17387772,6,1.420000017,1,2.840000033,18.86380196,23.17387772,17.02762985,420.0357971,395.6375122,8.424249649,11.86075783,39.21268845,55.20873642,499.9352417,1800.028809,1446.988403,101.7762527,-0.481319427,0.081611827,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833225403,0.002897755,296.3238777,292.013802,288.0046029,1.341225927,2.84953375,27.99802186,16.13726404,21.01883984,2.498823088,0.175990489,1.207143486,1.291679601,0.110982686,21.8638687,0.542979073,44.8351271,386.5189231,0.02225153,0.3879,36.27,106.9478908,179.3659497
1078,2013-10-15,hie2,mike,46,10:36:26,5561.5,0,C11,1,ambient,control,17.09300307,0.130680407,173.750066,2.022580063,1.617971497,22.14220619,6,1.420000017,1,2.840000033,17.91448212,22.14220619,16.02272797,420.125885,398.6422119,7.996063709,10.39842796,39.51420975,51.38599396,499.8946533,1799.993042,1727.807373,101.8073196,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833157756,0.00202258,295.2922062,291.0644821,287.9988803,1.818327344,2.676607576,26.29091489,15.89248693,20.02834415,2.350735099,0.124931768,1.058636079,1.29209902,0.078579257,17.68902851,0.435854661,41.13060892,390.5170169,0.018002945,0.7083,64.79,109.3224263,156.3540405
1079,2013-10-15,hie2,mike,47,10:36:32,5566.5,0,C11,1,ambient,control,17.19404805,0.130194352,171.600088,2.023911474,1.624778815,22.18240738,6,1.420000017,1,2.840000033,17.91258621,22.18240738,16.02060127,420.1708679,398.5666199,7.992103577,10.39592648,39.4997139,51.38022995,499.9214478,1799.598633,1726.963257,101.8082504,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833202413,0.002023911,295.3324074,291.0625862,287.9357748,1.811235305,2.683169901,26.35513222,15.95920575,20.0474968,2.353524,0.124487463,1.058391086,1.295132914,0.078298026,17.47030473,0.43054305,41.01600685,390.3933929,0.018064629,0.7083,64.79,109.3224263,157.2783246
1080,2013-10-15,hie2,mike,48,10:36:38,5573,0,C11,1,ambient,control,17.16743448,0.131162286,173.538436,2.025666259,1.61479825,22.12040138,6,1.420000017,1,2.840000033,17.90894699,22.12040138,16.01718903,420.1611328,398.5873108,7.988601685,10.39458179,39.4915123,51.3854332,499.9069519,1799.480835,1732.596313,101.8084106,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833178253,0.002025666,295.2704014,291.058947,287.9169272,1.817964748,2.673054102,26.25572961,15.86114781,20.01467419,2.348746326,0.125372113,1.058255852,1.290490474,0.078857992,17.66767236,0.435383745,41.17867197,390.4267346,0.018106653,0.7083,64.79,109.3224263,157.0348835
1081,2013-10-15,hie2,mike,49,10:36:46,5580.5,0,C11,1,ambient,control,17.13318077,0.13121413,174.0371372,2.025898143,1.614394208,22.11552238,6,1.420000017,1,2.840000033,17.90460587,22.11552238,16.01398087,420.1053162,398.5733337,7.984498501,10.39067364,39.48228836,51.38050842,499.9256287,1799.500977,1736.910522,101.8091202,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833209381,0.002025898,295.2655224,291.0546059,287.9201498,1.817988464,2.672259549,26.24774229,15.85706865,20.01006413,2.348075964,0.125419479,1.057865341,1.290210623,0.078887976,17.71856781,0.436650228,41.17728738,390.4290402,0.018069811,0.7083,64.79,109.3224263,156.7215561
1082,2013-10-15,hie2,mike,50,10:36:53,5587.5,0,C11,1,ambient,control,17.26218174,0.131638102,173.0622565,2.028724292,1.611698849,22.09842873,6,1.420000017,1,2.840000033,17.90050697,22.09842873,16.01115417,420.2176514,398.5301514,7.980309486,10.38978195,39.47190475,51.38954544,499.938385,1799.344727,1717.497925,101.8095093,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833230642,0.002028724,295.2484287,291.050507,287.8951498,1.817987482,2.669477451,26.22031547,15.83053352,19.99946785,2.346535766,0.125806777,1.057778602,1.288757164,0.079133144,17.61938341,0.434251351,41.22352947,390.3245369,0.018231189,0.7083,64.79,109.3224263,157.9015608
1083,2013-10-15,hie2,mike,56,10:45:55,6130,0,C11,2,ambient,control,12.33476404,0.090698117,174.2351753,1.429959753,1.627023882,21.66402817,6,1.420000017,1,2.840000033,17.29064751,21.66402817,15.39570332,420.7915955,405.291626,7.855109692,9.554971695,40.3686409,49.10449982,499.9099426,1801.307007,195.2592621,101.789711,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833183238,0.00142996,294.8140282,290.4406475,288.2091147,2.117363566,2.599621689,25.53914009,15.9841684,19.47733784,2.271730753,0.087891227,0.972597807,1.299132946,0.055177486,17.73534814,0.429900753,38.26673138,399.4282699,0.011817168,0.6763,57.57,117.474379,104.9996105
1084,2013-10-15,hie2,mike,57,10:46:07,6142.5,0,C11,2,ambient,control,12.26946208,0.090023492,173.8159214,1.416086961,1.62301714,21.62532616,6,1.420000017,1,2.840000033,17.26847076,21.62532616,15.37470055,420.7012634,405.2868042,7.850539684,9.533905029,40.40201569,49.06528854,499.9221802,1800.423706,193.8237457,101.7903214,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833203634,0.001416087,294.7753262,290.4184708,288.0677865,2.125370861,2.593476397,25.47861489,15.94470986,19.44689846,2.267434961,0.087257566,0.970459257,1.296975704,0.054777913,17.69277849,0.428871406,38.26119029,399.4544895,0.011752133,0.6763,57.57,117.474379,104.4437279
1085,2013-10-15,hie2,mike,58,10:46:08,6143,0,C11,2,ambient,control,12.27091293,0.090070628,173.9052285,1.416025228,1.622127979,21.61935043,6,1.420000017,1,2.840000033,17.26747322,21.61935043,15.3737545,420.7018433,405.2854614,7.850032806,9.533349037,40.40187454,49.06542206,499.9152527,1800.218506,193.6643219,101.7901154,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833192088,0.001416025,294.7693504,290.4174732,288.0349545,2.125689133,2.592528677,25.46935592,15.93600688,19.44341183,2.266943361,0.087301849,0.970400698,1.296542662,0.054805837,17.70183327,0.429093183,38.27375814,399.4524571,0.011757443,0.6763,57.57,117.474379,104.4560783
1086,2013-10-15,hie2,mike,59,10:46:20,6155.5,0,C11,2,ambient,control,12.40465039,0.089049576,169.0058518,1.401601043,1.623461495,21.61512566,6,1.420000017,1,2.840000033,17.24217224,21.61512566,15.3520813,420.8668823,405.2961426,7.847424984,9.513717651,40.45292282,49.04254532,499.8881531,1799.987915,196.8316956,101.7895813,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833146922,0.001401601,294.7651257,290.3921722,287.99806,2.130209571,2.591858832,25.46290886,15.94919121,19.42864895,2.264862893,0.086342272,0.968397336,1.296465557,0.054200795,17.20303489,0.416993487,38.18632819,399.3995659,0.011860004,0.6763,57.57,117.474379,105.5945177
1087,2013-10-15,hie2,mike,60,10:46:35,6170,0,C11,2,ambient,control,12.27605399,0.087865292,168.4100352,1.385697838,1.626020348,21.6161747,6,1.420000017,1,2.840000033,17.21414948,21.6161747,15.32357502,420.7136841,405.3051758,7.842887402,9.49029541,40.50091934,49.00818634,499.8933411,1800.396973,194.0447388,101.7886963,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833155568,0.001385698,294.7661747,290.3641495,288.0635092,2.135675684,2.592025145,25.46476416,15.97446875,19.41516209,2.262963712,0.085228453,0.966004797,1.296958915,0.053498573,17.14223793,0.415514149,38.06851082,399.4697277,0.011698786,0.6763,57.57,117.474379,104.4998415
1088,2013-10-15,hie2,mike,51,10:41:19,5854,0,C11,3,ambient,control,16.55367174,0.127025298,175.7989968,1.920006717,1.578628084,21.79401016,6,1.420000017,1,2.840000033,17.46364212,21.79401016,15.56007481,420.3049316,399.5162659,7.95223999,10.23308468,40.42751694,52.02285004,499.9093018,1801.331177,1764.961548,101.7998199,-0.555141449,0.114835933,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83318217,0.001920007,294.9440102,290.6136421,288.2129818,1.864565479,2.620354262,25.74026421,15.50717953,19.62882614,2.293215977,0.121587048,1.041726178,1.2514898,0.076462476,17.89630622,0.440029635,41.27817771,391.6474431,0.017446952,0.5232,53.22,98.30890643,168.3842526
1089,2013-10-15,hie2,mike,52,10:41:31,5866.5,0,C11,3,ambient,control,16.60069131,0.127654074,176.2567144,1.912304279,1.565002094,21.69991493,6,1.420000017,1,2.840000033,17.43528175,21.69991493,15.53818321,420.3431396,399.5013733,7.947648525,10.21941757,40.47638321,52.04621887,499.8998413,1801.05127,1568.459229,101.7992706,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833166402,0.001912304,294.8499149,290.5852818,288.1681967,1.877114778,2.60533135,25.59282924,15.37341166,19.56759834,2.284510837,0.122163015,1.040329255,1.244181582,0.076826938,17.94280497,0.441191761,41.46656394,391.6101997,0.017578031,0.5232,53.22,98.30890643,168.8625366
1090,2013-10-15,hie2,mike,53,10:41:49,5884.5,0,C11,3,ambient,control,16.60831604,0.126767738,174.7569956,1.90123559,1.566344218,21.6961956,6,1.420000017,1,2.840000033,17.40586662,21.6961956,15.52147961,420.3920288,399.5447083,7.94177103,10.20060825,40.52090836,52.04606247,499.8612061,1800.670532,1600.058838,101.797348,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83310201,0.001901236,294.8461956,290.5558666,288.1072787,1.878996238,2.604739087,25.58749454,15.38688629,19.55103111,2.282160354,0.121351048,1.038394868,1.243765485,0.076313146,17.7897987,0.43739034,41.38626016,391.6499102,0.017550268,0.5232,53.22,98.30890643,168.9400955
1091,2013-10-15,hie2,mike,54,10:42:04,5899,0,C11,3,ambient,control,16.54152415,0.12647475,175.1892182,1.895428728,1.565063489,21.67988968,6,1.420000017,1,2.840000033,17.39243126,21.67988968,15.51408005,420.3470459,399.5852966,7.935959339,10.18763351,40.52589035,52.02432632,499.9263611,1800.029053,1708.446167,101.7979736,-0.555141449,0.114835933,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833210602,0.001895429,294.8298897,290.5424313,288.004642,1.881316494,2.602143937,25.56184415,15.37421064,19.53616047,2.28005238,0.121082537,1.037080448,1.242971933,0.076143248,17.83390742,0.438427589,41.37114039,391.7222483,0.017470075,0.5232,53.22,98.30890643,168.2606872
